373	87.3875	83.3988	80.47702	79.59882
374	87.41512	83.45319	80.50108	79.61732
375	87.43988	83.53011	80.57419	79.67458
376	87.4603	83.59244	80.60799	79.66895
377	87.42406	83.61837	80.62909	79.62614
378	87.44324	83.66772	80.71247	79.70451
379	87.43049	83.7023	80.76949	79.69231
380	87.462	83.73058	80.81501	79.70921
381	87.53131	83.79475	80.92785	79.81097
382	87.53696	83.85957	80.99078	79.87264
383	87.61174	83.91444	81.07462	79.88991
384	87.66038	83.95597	81.17391	79.92819
385	87.67767	84.00256	81.26183	79.96869
386	87.73743	84.07332	81.31854	79.99919
387	87.82152	84.14095	81.39957	80.06684
388	87.85078	84.21861	81.45999	80.10785
389	87.89009	84.26919	81.4988	80.19868
390	87.96508	84.36218	81.57283	80.23881
391	87.94987	84.43253	81.62096	80.27767
392	88.04462	84.52837	81.71607	80.34016
393	88.045	84.58334	81.75838	80.36955
394	88.11172	84.69659	81.88416	80.42375
395	88.15351	84.79025	81.93837	80.48087
396	88.22309	84.83913	82.02649	80.53172
397	88.23551	84.91281	82.08436	80.53915
398	88.30037	84.97313	82.19859	80.59515
399	88.33765	85.00779	82.25819	80.61726
400	88.33064	84.99733	82.295	80.64085
401	88.34522	84.99957	82.29748	80.64496
402	88.35564	85.00002	82.34229	80.63055
403	88.38277	85.05534	82.3578	80.66942
404	88.39184	85.0794	82.3717	80.69138
405	88.41588	85.11801	82.44518	80.67576
406	88.40746	85.18436	82.5165	80.71056
407	88.40652	85.18695	82.51298	80.75381
408	88.44173	85.2233	82.58401	80.77604
409	88.44101	85.23346	82.57497	80.77145
410	88.46224	85.27654	82.61517	80.80682
411	88.48456	85.29899	82.64198	80.80074
412	88.495	85.3537	82.67557	80.82421
413	88.48385	85.35686	82.68553	80.83023
414	88.46818	85.40162	82.74049	80.86661
415	88.4835	85.39915	82.76068	80.91518
416	88.51949	85.4252	82.77638	80.96622
417	88.53784	85.44128	82.82401	80.98392
418	88.53257	85.47493	82.84747	80.98737
419	88.56329	85.49831	82.87615	80.99966
420	88.55965	85.53622	82.91293	80.99268
421	88.55791	85.57883	82.96427	81.00659
422	88.5724	85.59245	83.02158	81.04128
423	88.55417	85.61221	83.02383	81.05042
424	88.5754	85.64397	83.08163	81.0683
425	88.58925	85.66327	83.07945	81.07097
426	88.59464	85.67757	83.09902	81.07197
427	88.6056	85.7457	83.13081	81.09863
428	88.6456	85.75577	83.18987	81.13282
429	88.6587	85.77425	83.20774	81.14391
430	88.68743	85.80938	83.28448	81.1847
431	88.69577	85.84045	83.32134	81.20261
432	88.70335	85.83986	83.33475	81.20351
433	88.72257	85.89178	83.39417	81.22318
434	88.73471	85.90575	83.42764	81.24616
435	88.73767	85.92028	83.43964	81.27922
436	88.73366	85.92615	83.44813	81.28595
437	88.73565	85.94741	83.46417	81.3248
438	88.74358	85.9622	83.45865	81.35216
439	88.74396	86.00288	83.48433	81.36337
440	88.73903	86.03143	83.50831	81.36328
441	88.76251	86.06684	83.55541	81.39518
442	88.79524	86.10069	83.59876	81.40708
443	88.80862	86.10739	83.64878	81.4435
444	88.82371	86.14984	83.69173	81.48624
445	88.84477	86.18467	83.71149	81.52103
446	88.84013	86.2083	83.74468	81.54348
447	88.85827	86.23647	83.79311	81.56828
448	88.87084	86.27905	83.79797	81.58669
449	88.90882	86.29079	83.83458	81.62797
450	88.927	86.31686	83.89626	81.6643
451	88.94469	86.32579	83.9177	81.6831
452	88.93379	86.34037	83.92071	81.68748
453	88.93357	86.35119	83.93987	81.67898
454	88.90755	86.36472	83.93935	81.66727
455	88.90697	86.38555	83.95003	81.65916
456	88.92068	86.43362	83.99663	81.68983
457	88.94842	86.47626	84.05418	81.74376
458	88.95895	86.50464	84.10114	81.77673
459	88.98159	86.5461	84.14009	81.82137
460	88.99505	86.56082	84.17265	81.85355
461	89.0117	86.5822	84.16908	81.87836
462	88.9939	86.57235	84.16514	81.88629
463	89.01519	86.6125	84.20457	81.90513
464	89.0368	86.6302	84.25742	81.91154
465	89.04068	86.66395	84.27933	81.93205
466	89.062	86.68307	84.33266	81.96503
467	89.08478	86.71707	84.36719	81.9741
468	89.10699	86.7076	84.38412	82.01247
469	89.11179	86.7137	84.37727	82.02343
470	89.12977	86.69841	84.39425	82.03568
471	89.15331	86.70409	84.41993	82.04682
472	89.17176	86.72947	84.46779	82.08472
473	89.18251	86.74068	84.47803	82.08784
474	89.19353	86.73979	84.49151	82.09512
475	89.20647	86.78408	84.49918	82.13514
476	89.20888	86.80837	84.5034	82.14371
477	89.21243	86.8235	84.49265	82.15389
478	89.20213	86.84895	84.52506	82.17802
479	89.21152	86.87972	84.56899	82.228
480	89.22021	86.87607	84.6037	82.25248
481	89.2271	86.896	84.64736	82.26984
482	89.2702	86.91434	84.68358	82.29573
483	89.30269	86.94266	84.70918	82.33705
484	89.31664	86.98052	84.7477	82.37238
485	89.33047	87.02242	84.7732	82.39952
486	89.34814	87.0426	84.8007	82.45161
487	89.33102	87.0462	84.82608	82.45228
488	89.34634	87.05899	84.85216	82.4672
489	89.35721	87.07675	84.85606	82.47124
490	89.34593	87.07257	84.87962	82.46307
491	89.34669	87.10149	84.88766	82.46975
492	89.38802	87.14593	84.92021	82.52527
493	89.38319	87.1559	84.92575	82.53671
494	89.39754	87.16644	84.93198	82.54243
495	89.41532	87.20573	84.96534	82.58339
496	89.43153	87.21857	84.9958	82.59592
497	89.39783	87.20547	84.98901	82.58095
498	89.41604	87.23651	85.03823	82.59726
499	89.41454	87.25508	85.07712	82.64691
500	89.42056	87.26476	85.09232	82.63992
501	89.39895	87.25688	85.10866	82.66086
502	89.39611	87.27678	85.12321	82.6711
503	89.38153	87.27946	85.12095	82.69722
504	89.37785	87.30566	85.14594	82.69814
505	89.38673	87.3036	85.1572	82.7278
506	89.40789	87.33263	85.16071	82.73129
507	89.41348	87.33012	85.18642	82.73739
508	89.4296	87.36072	85.19539	82.73622
509	89.45456	87.38901	85.21664	82.75539
510	89.4614	87.38046	85.23005	82.75085
511	89.46085	87.37952	85.26586	82.77544
512	89.46885	87.42606	85.27959	82.81134
513	89.47408	87.41625	85.30167	82.83856
514	89.46116	87.38606	85.29527	82.83459
515	89.48367	87.43458	85.31697	82.8748
516	89.48744	87.45774	85.32164	82.88446
517	89.49516	87.4262	85.32226	82.892
518	89.48025	87.4503	85.34229	82.90316
519	89.47391	87.44672	85.35368	82.92831
520	89.46041	87.44393	85.33877	82.93789
521	89.44881	87.44894	85.37482	82.95509
522	89.42953	87.47668	85.40543	82.97584
523	89.42196	87.46378	85.39864	82.95936
524	89.43031	87.49492	85.42994	82.99162
525	89.42812	87.53046	85.465	83.00406
526	89.46036	87.54451	85.47861	83.04032
527	89.50383	87.56601	85.49337	83.06902
528	89.53685	87.57919	85.53158	83.10783
529	89.54967	87.59726	85.56967	83.13142
530	89.53271	87.5612	85.56912	83.13511
531	89.51643	87.56661	85.53624	83.11825
532	89.50586	87.57716	85.56683	83.11273
533	89.47459	87.59203	85.56835	83.12134
534	89.48823	87.61086	85.58405	83.10891
535	89.51996	87.67212	85.6291	83.14366
536	89.54393	87.69328	85.69225	83.1692
537	89.5512	87.70789	85.71404	83.20406
538	89.58361	87.74499	85.7632	83.2384
539	89.55512	87.74529	85.75436	83.26877
540	89.54861	87.7634	85.77317	83.29227
541	89.54784	87.77333	85.78316	83.32445
542	89.53526	87.76996	85.77735	83.33489
543	89.54551	87.76636	85.79476	83.36027
544	89.56402	87.7907	85.82285	83.37742
545	89.56048	87.75674	85.82127	83.3774
546	89.55946	87.75622	85.82549	83.3663
547	89.57301	87.78317	85.84669	83.38246
548	89.5654	87.78208	85.85207	83.39627
549	89.56365	87.79862	85.86897	83.41618
550	89.56524	87.80704	85.88291	83.43073
551	89.57412	87.8331	85.89941	83.46617
552	89.58507	87.83282	85.90514	83.49907
553	89.58947	87.86629	85.90981	83.52335
554	89.61443	87.87001	85.9155	83.54157
555	89.63652	87.89758	85.94785	83.54846
556	89.61501	87.88587	85.96535	83.56894
557	89.608	87.89065	85.96866	83.57005
558	89.62657	87.90421	85.99512	83.57273
559	89.60535	87.90501	85.99623	83.57105
560	89.60867	87.92843	86.00128	83.60818
561	89.61499	87.93252	85.987	83.5893
562	89.61675	87.94293	86.01949	83.59786
563	89.59753	87.93934	86.02048	83.58965
564	89.60145	87.95625	86.043	83.61639
565	89.59251	87.95734	86.07239	83.64361
566	89.60115	87.99423	86.10426	83.68477
567	89.58415	87.99203	86.11196	83.67878
568	89.57397	87.99103	86.10782	83.69638
569	89.56346	87.98158	86.10931	83.68477
570	89.55869	87.95695	86.09345	83.65692
571	89.5521	87.94255	86.09177	83.65387
572	89.56532	87.94666	86.09217	83.6701
573	89.55779	87.94889	86.10873	83.68289
574	89.57119	87.93796	86.10782	83.68661
575	89.5586	87.9518	86.10923	83.6909
576	89.5406	87.94069	86.1213	83.69234
577	89.5087	87.94082	86.11296	83.68619
578	89.48042	87.92867	86.09699	83.66874
579	89.44536	87.91521	86.07629	83.66379
580	89.45933	87.91325	86.06948	83.681
581	89.46859	87.91954	86.06819	83.70065
582	89.48743	87.913	86.0722	83.71501
583	89.53371	87.9183	86.08967	83.74934
584	89.50996	87.90279	86.1046	83.75906
585	89.46513	87.88473	86.10356	83.74553
586	89.45186	87.88189	86.10569	83.75688
587	89.42349	87.85859	86.09661	83.73897
588	89.36079	87.85083	86.08035	83.73008
589	89.36388	87.87804	86.08744	83.72884
590	89.35922	87.88952	86.1181	83.75523
591	89.34515	87.89475	86.13889	83.74364
592	89.34644	87.88764	86.13995	83.76222
593	89.36252	87.88879	86.14453	83.76501
594	89.39799	87.90808	86.17567	83.79471
595	89.41309	87.90957	86.1543	83.78943
596	89.41676	87.88886	86.1309	83.79116
597	89.40562	87.90472	86.14331	83.81254
598	89.40217	87.90829	86.15978	83.83887
599	89.36384	87.88388	86.13113	83.82965
600	89.33355	87.87413	86.13502	83.83287
601	89.31415	87.87271	86.15645	83.84037
602	89.32085	87.90165	86.18634	83.86577
603	89.32585	87.88803	86.16088	83.84689
604	89.36826	87.91645	86.18344	83.87632
605	89.38353	87.92476	86.20992	83.89352
606	89.3822	87.93569	86.1834	83.90472
607	89.38103	87.92565	86.19132	83.89693
608	89.38072	87.93996	86.2456	83.92896
609	89.31535	87.88298	86.24615	83.91824
610	89.31606	87.89751	86.25497	83.94711
611	89.30829	87.89282	86.27688	83.95292
612	89.2968	87.90695	86.27773	83.96549
613	89.25209	87.90759	86.25262	83.95464
614	89.24534	87.92918	86.22868	83.93321
615	89.25298	87.93615	86.2317	83.92872
616	89.24758	87.94524	86.23169	83.93627
617	89.22462	87.9361	86.19591	83.916
618	89.25401	87.92975	86.21181	83.93394
619	89.28039	87.94219	86.21098	83.96169
620	89.2615	87.9148	86.16982	83.95505
621	89.27328	87.90443	86.18277	83.96013
622	89.30156	87.91075	86.23608	83.99309
623	89.28445	87.9002	86.22562	83.98081
624	89.2788	87.91128	86.27348	84.00648
625	89.25758	87.91246	86.28456	84.01147
626	89.2688	87.95572	86.3208	84.03648
627	89.26109	87.94001	86.30189	84.03252
628	89.27257	87.96651	86.33795	84.07673
629	89.26408	87.93772	86.30391	84.0669
630	89.28055	87.92627	86.32664	84.04794
631	89.2313	87.85712	86.27318	84.02489
632	89.22031	87.86521	86.25866	84.01762
633	89.18289	87.82706	86.21342	83.97032
634	89.20428	87.85751	86.243	83.98827
635	89.18763	87.87431	86.25729	84.00961
636	89.22194	87.91202	86.29446	84.03799
637	89.19128	87.88518	86.32395	84.05058
638	89.22384	87.90601	86.34824	84.10146
639	89.18687	87.8981	86.34358	84.09847
640	89.1815	87.89674	86.33394	84.12665
641	89.15671	87.88734	86.30984	84.12679
642	89.17551	87.90013	86.29828	84.12688
643	89.14536	87.88858	86.2963	84.08245
644	89.13399	87.8587	86.30171	84.09328
645	89.13685	87.83524	86.28639	84.06695
646	89.11216	87.84258	86.28179	84.05177
647	89.10303	87.82883	86.28901	84.07322
648	89.08036	87.81687	86.27563	84.07586
649	89.06581	87.80981	86.2682	84.06163
650	89.09879	87.83972	86.30421	84.10713
651	89.11405	87.84348	86.32201	84.14267
652	89.1246	87.86484	86.32838	84.16738
653	89.13168	87.88676	86.33369	84.19453
654	89.12717	87.90443	86.34279	84.19083
655	89.07527	87.89607	86.33722	84.17101
656	89.03781	87.87041	86.33769	84.13445
657	89.04357	87.88908	86.33946	84.1313
658	89.05472	87.88493	86.39123	84.13918
659	89.07446	87.88701	86.40628	84.15717
660	89.05799	87.8793	86.41604	84.16278
661	89.06673	87.89295	86.39105	84.17285
662	89.03463	87.84898	86.35764	84.15918
663	89.02161	87.82895	86.31418	84.15778
664	89.01352	87.81621	86.28882	84.17169
665	89.03175	87.81439	86.27504	84.16483
666	89.06075	87.81194	86.2913	84.18673
667	89.05595	87.84377	86.32593	84.19307
668	89.06418	87.86396	86.35664	84.19266
669	89.03609	87.8492	86.33917	84.18394
670	89.07072	87.83822	86.3485	84.21379
671	89.05899	87.83115	86.37577	84.21304
672	89.05862	87.81043	86.36721	84.23814
673	89.0351	87.80033	86.32454	84.25488
674	89.07039	87.82635	86.41822	84.29005
675	89.04386	87.84663	86.41801	84.31839
676	89.03723	87.85422	86.40092	84.31486
677	89.0388	87.85676	86.40123	84.28289
678	89.07469	87.87977	86.4509	84.32044
679	89.07509	87.87604	86.39233	84.29005
680	89.02065	87.87572	86.41293	84.27516
681	89.00279	87.86862	86.42111	84.30663
682	89.00946	87.87852	86.44179	84.3533
683	88.97374	87.86388	86.41673	84.3382
684	88.96632	87.88099	86.43686	84.37769
685	89.02512	87.88499	86.44094	84.42526
686	89.0536	87.92314	86.4516	84.43572
687	89.0128	87.90192	86.43895	84.4162
688	89.04343	87.91994	86.48947	84.43241
689	89.01807	87.86302	86.47853	84.41216
690	88.99099	87.81784	86.45234	84.38303
691	88.97346	87.79163	86.44339	84.379
692	88.9875	87.83255	86.46284	84.40615
693	88.98927	87.85331	86.45023	84.40855
694	88.97377	87.86391	86.46337	84.43117
695	88.97408	87.91861	86.47977	84.42354
696	88.97573	87.91529	86.51313	84.42287
697	88.99239	87.8987	86.51853	84.44098
698	88.96743	87.87087	86.50529	84.46651
699	89.02554	87.93017	86.53167	84.53724
700	89.07658	87.95826	86.57935	84.56667
701	89.11932	87.96094	86.56645	84.61213
702	89.16444	88.00323	86.62493	84.63009
703	89.20787	88.05943	86.67185	84.67656
704	89.18318	88.07602	86.69583	84.65514
705	89.20916	88.10155	86.73841	84.68822
706	89.18074	88.17589	86.82954	84.70174
707	89.19301	88.20608	86.84408	84.73055
708	89.22249	88.16667	86.84966	84.70094
709	89.24545	88.14955	86.81577	84.68005
710	89.18022	88.09556	86.76105	84.67387
711	89.15584	88.03178	86.71454	84.62605
712	89.13757	88.00587	86.70466	84.60928
713	89.08563	87.98029	86.6914	84.61201
714	89.06411	87.98842	86.72987	84.645
715	89.04517	87.9932	86.71395	84.64126
716	89.05891	88.0118	86.68977	84.66853
717	89.01642	87.99181	86.672	84.63243
718	89.03366	88.03009	86.68441	84.66174
719	89.02991	88.0099	86.67194	84.64557
720	89.02385	87.9827	86.66691	84.61092
721	89.02965	87.98335	86.70526	84.61637
722	89.03433	87.97969	86.72157	84.63696
723	88.97964	87.94898	86.69364	84.60007
724	89.00468	87.96948	86.67847	84.6227
725	89.01812	87.98828	86.67658	84.66291
726	88.97377	87.9627	86.64065	84.64349
727	88.95734	87.92772	86.59541	84.62715
728	88.9603	87.938	86.59455	84.62326
729	88.88371	87.87512	86.57987	84.56331
730	88.85435	87.8819	86.60326	84.56147
731	88.8493	87.86842	86.57719	84.57206
732	88.84393	87.86486	86.56963	84.58973
733	88.83459	87.82674	86.55904	84.59787
734	88.86102	87.84835	86.58279	84.63291
735	88.83638	87.78781	86.54659	84.61119
736	88.84364	87.79345	86.57716	84.61127
737	88.83885	87.81064	86.58719	84.61565
738	88.83466	87.83665	86.60506	84.61433
739	88.8384	87.84856	86.58932	84.58919
740	88.85583	87.8841	86.58555	84.5976
741	88.81694	87.8814	86.58575	84.616
742	88.7942	87.86827	86.57503	84.58788
743	88.79498	87.86277	86.56755	84.60555
744	88.76503	87.80039	86.52901	84.62436
745	88.75108	87.81326	86.5639	84.64919
746	88.77068	87.80167	86.55614	84.64764
747	88.77709	87.78608	86.55292	84.67763
748	88.76331	87.75777	86.53035	84.65438
749	88.75613	87.788	86.55404	84.63435
750	88.75318	87.77193	86.52486	84.61488
751	88.7502	87.77142	86.51091	84.6015
752	88.71464	87.75451	86.50533	84.57259
753	88.68311	87.76288	86.50597	84.56773
754	88.67277	87.76257	86.50424	84.57894
755	88.66474	87.76981	86.54362	84.57727
756	88.62301	87.76601	86.52375	84.58556
757	88.61559	87.75068	86.49094	84.58966
758	88.62614	87.72505	86.48083	84.59351
759	88.62511	87.73656	86.49176	84.61177
760	88.57407	87.68874	86.42339	84.57794
761	88.57684	87.6814	86.44175	84.55167
762	88.56653	87.69292	86.47136	84.55614
763	88.54691	87.67612	86.4541	84.54264
764	88.52447	87.66273	86.44435	84.51207
765	88.55299	87.64088	86.49384	84.53123
766	88.55024	87.60645	86.4763	84.54623
767	88.54262	87.6244	86.43315	84.53831
768	88.54673	87.65929	86.46015	84.52972
769	88.52816	87.60172	86.42484	84.53931
770	88.50249	87.60777	86.3765	84.504
771	88.51415	87.61871	86.35994	84.48988
772	88.50616	87.59538	86.3949	84.48967
773	88.47064	87.56276	86.35495	84.49104
774	88.49411	87.60249	86.3701	84.50964
775	88.47018	87.62603	86.38283	84.53201
776	88.4478	87.58826	86.38799	84.54397
777	88.43907	87.56406	86.36835	84.54237
778	88.46144	87.57042	86.40714	84.55933
779	88.41319	87.52611	86.37233	84.51054
780	88.41441	87.50698	86.35966	84.49801
781	88.42614	87.53471	86.3512	84.48827
782	88.4071	87.52759	86.31293	84.47205
783	88.39838	87.51968	86.26765	84.45676
784	88.40434	87.50715	86.27985	84.50442
785	88.4105	87.48859	86.2506	84.52467
786	88.35342	87.4233	86.23945	84.49205
787	88.40257	87.45168	86.30028	84.5409
788	88.35279	87.42887	86.30679	84.5266
789	88.30637	87.41383	86.28529	84.46487
790	88.31113	87.42403	86.31517	84.46074
791	88.30261	87.45413	86.30186	84.48417
792	88.22483	87.3926	86.23098	84.40955
793	88.22118	87.34039	86.20449	84.37196
794	88.24361	87.33079	86.20299	84.39152
795	88.19268	87.30295	86.20503	84.35951
796	88.19608	87.29005	86.21427	84.33392
797	88.21331	87.28134	86.22549	84.35647
798	88.23475	87.32086	86.26274	84.41824
799	88.2187	87.36134	86.26219	84.42213
800	88.24575	87.3548	86.24866	84.44596
801	88.24988	87.34628	86.20414	84.44219
802	88.22498	87.34721	86.21239	84.42506
803	88.18179	87.31004	86.16887	84.3901
804	88.19862	87.31165	86.20681	84.4034
805	88.15342	87.28852	86.17174	84.38378
806	88.15687	87.28725	86.20234	84.40333
807	88.16077	87.29967	86.22102	84.44321
808	88.16817	87.31996	86.24189	84.46428
809	88.1296	87.28965	86.17302	84.43983
810	88.13541	87.30624	86.20585	84.4533
811	88.10072	87.30954	86.19884	84.46365
812	88.08307	87.28572	86.14579	84.4279
813	88.07708	87.28712	86.16028	84.42403
814	88.07461	87.26064	86.15665	84.40938
815	88.02276	87.23551	86.10391	84.38755
816	88.00074	87.19568	86.08457	84.34896
817	87.99409	87.20377	86.10571	84.33142
818	87.98856	87.17613	86.0447	84.29305
819	87.98797	87.19662	86.07542	84.31528
820	88.02122	87.18587	86.08794	84.32885
821	88.02682	87.18662	86.08705	84.3466
822	88.04744	87.20367	86.10713	84.41332
823	88.04282	87.20854	86.12959	84.42272
824	88.01823	87.19179	86.10752	84.41154
825	88.02756	87.24287	86.12816	84.40376
826	87.99172	87.24661	86.13103	84.39032
827	87.94711	87.17759	86.07661	84.32298
828	87.9141	87.15996	86.07767	84.34757
829	87.93658	87.15237	86.07479	84.35122
830	87.93576	87.09367	86.0819	84.3818
831	87.9737	87.10998	86.08141	84.4202
832	87.98824	87.15293	86.11586	84.41644
833	87.99433	87.17507	86.13297	84.41158
834	87.95145	87.2121	86.13134	84.42924
835	87.93089	87.22293	86.09776	84.43975
836	87.88275	87.19987	86.0855	84.40762
837	87.86947	87.17863	86.09203	84.4482
838	87.87579	87.16874	86.06913	84.41988
839	87.91312	87.16388	86.06503	84.42518
840	87.89271	87.14626	86.06746	84.37393
841	87.90304	87.14597	86.04828	84.37245
842	87.88682	87.15691	86.01963	84.36689
843	87.89699	87.15738	86.03825	84.41003
844	87.89713	87.12972	86.05312	84.41326
845	87.94149	87.16516	86.05347	84.45609
846	87.96349	87.18983	86.1001	84.44905
847	87.95921	87.14622	86.10297	84.44073
848	87.94232	87.16123	86.11858	84.46965
849	87.91569	87.12492	86.10703	84.47997
850	87.85707	87.12728	86.10892	84.51024
851	87.86551	87.12772	86.09892	84.53006
852	87.84972	87.20048	86.12296	84.55554
853	87.76871	87.12405	86.06531	84.48649
854	87.71369	87.11604	86.06051	84.41663
855	87.7366	87.08327	86.03881	84.43336
856	87.67261	87.07121	86.00459	84.38232
857	87.77644	87.05701	86.05467	84.44835
858	87.8467	87.10888	86.06234	84.5172
859	87.90559	87.17173	86.04338	84.60608
860	87.84532	87.11059	86.01013	84.49267
861	87.87305	87.11157	86.04566	84.58224
862	87.75763	87.16388	85.95754	84.60545
863	87.74987	87.10187	85.97455	84.59332
864	87.7188	87.07426	86.00164	84.55341
865	87.81537	87.15855	86.05669	84.63712
866	87.76944	87.03454	85.98999	84.61301
867	87.73628	86.96372	85.90983	84.49541
868	87.73039	87.06532	85.91231	84.48204
869	87.70905	87.0573	85.93054	84.54224
870	87.51955	86.95712	85.7499	84.43199
871	87.55495	87.11692	85.90216	84.48221
872	87.50047	87.05344	85.87898	84.42262
873	87.54133	86.93159	85.92857	84.41086
874	87.53983	87.02749	85.95679	84.44183
875	87.69785	87.14582	86.24627	84.55766
876	87.55355	87.12276	86.11807	84.56363
877	87.62434	87.11938	86.11065	84.69318
878	87.54664	87.1152	85.89354	84.70079
879	87.48711	87.02785	85.91077	84.54511
880	87.44481	86.97232	85.9183	84.51588
881	87.51443	86.91447	85.92063	84.54939
882	87.40141	87.08768	86.1045	84.47495
