250	-0.02376
251	-0.02345
252	-0.02536
253	-0.02703
254	-0.02672
255	-0.02791
256	-0.03
257	-0.0296
258	-0.0299
259	-0.03204
260	-0.03135
261	-0.03201
262	-0.0317
263	-0.03087
264	-0.02945
265	-0.03124
266	-0.03027
267	-0.02912
268	-0.02746
269	-0.02459
270	-0.01944
271	-0.01178
272	-0.00386
273	0.00858
274	0.02524
275	0.05077
276	0.07924
277	0.12029
278	0.17657
279	0.24869
280	0.34047
281	0.48349
282	0.66571
283	0.89004
284	1.15855
285	1.47489
286	1.84329
287	2.28509
288	2.80074
289	3.39205
290	4.08886
291	4.87852
292	5.75734
293	6.74581
294	7.86671
295	9.11062
296	10.47919
297	11.95189
298	13.54825
299	15.28286
300	17.10733
301	19.00007
302	20.99467
303	23.03984
304	25.12057
305	27.25814
306	29.44717
307	31.67869
308	33.94461
309	36.23814
310	38.49557
311	40.76781
312	42.96832
313	45.20025
314	47.34513
315	49.47538
316	51.53618
317	53.63262
318	55.54925
319	57.43521
320	59.24202
321	60.9612
322	62.55882
323	64.15299
324	65.64561
325	67.06322
326	68.47186
327	69.79501
328	70.99727
329	72.23619
330	73.39142
331	74.41652
332	75.35999
333	76.3224
334	77.15088
335	77.91572
336	78.63316
337	79.36897
338	79.95296
339	80.49022
340	81.02484
341	81.53463
342	82.04026
343	82.52084
344	82.95309
345	83.3511
346	83.73099
347	84.01345
348	84.30376
349	84.56086
350	84.87244
351	85.09119
352	85.2888
353	85.50688
354	85.68913
355	85.82507
356	85.97779
357	86.13834
358	86.25073
359	86.41161
360	86.50568
361	86.62041
362	86.73421
363	86.85745
364	86.96346
365	87.06562
366	87.12522
367	87.19881
368	87.28909
369	87.32395
370	87.35312
371	87.39093
372	87.42569
373	87.3875
374	87.41512
375	87.43988
376	87.4603
377	87.42406
378	87.44324
379	87.43049
380	87.462
381	87.53131
382	87.53696
383	87.61174
384	87.66038
385	87.67767
386	87.73743
387	87.82152
388	87.85078
389	87.89009
390	87.96508
391	87.94987
392	88.04462
393	88.045
394	88.11172
395	88.15351
396	88.22309
397	88.23551
398	88.30037
399	88.33765
400	88.33064
401	88.34522
402	88.35564
403	88.38277
404	88.39184
405	88.41588
406	88.40746
407	88.40652
408	88.44173
409	88.44101
410	88.46224
411	88.48456
412	88.495
413	88.48385
414	88.46818
415	88.4835
416	88.51949
417	88.53784
418	88.53257
419	88.56329
420	88.55965
421	88.55791
422	88.5724
423	88.55417
424	88.5754
425	88.58925
426	88.59464
427	88.6056
428	88.6456
429	88.6587
430	88.68743
431	88.69577
432	88.70335
433	88.72257
434	88.73471
435	88.73767
436	88.73366
437	88.73565
438	88.74358
439	88.74396
440	88.73903
441	88.76251
442	88.79524
443	88.80862
444	88.82371
445	88.84477
446	88.84013
447	88.85827
448	88.87084
449	88.90882
450	88.927
451	88.94469
452	88.93379
453	88.93357
454	88.90755
455	88.90697
456	88.92068
457	88.94842
458	88.95895
459	88.98159
460	88.99505
461	89.0117
462	88.9939
463	89.01519
464	89.0368
465	89.04068
466	89.062
467	89.08478
468	89.10699
469	89.11179
470	89.12977
471	89.15331
472	89.17176
473	89.18251
474	89.19353
475	89.20647
476	89.20888
477	89.21243
478	89.20213
479	89.21152
480	89.22021
481	89.2271
482	89.2702
483	89.30269
484	89.31664
485	89.33047
486	89.34814
487	89.33102
488	89.34634
489	89.35721
490	89.34593
491	89.34669
492	89.38802
493	89.38319
494	89.39754
495	89.41532
496	89.43153
497	89.39783
498	89.41604
499	89.41454
500	89.42056
501	89.39895
502	89.39611
503	89.38153
504	89.37785
505	89.38673
506	89.40789
507	89.41348
508	89.4296
509	89.45456
510	89.4614
511	89.46085
512	89.46885
513	89.47408
514	89.46116
515	89.48367
516	89.48744
517	89.49516
518	89.48025
519	89.47391
520	89.46041
521	89.44881
522	89.42953
523	89.42196
524	89.43031
525	89.42812
526	89.46036
527	89.50383
528	89.53685
529	89.54967
530	89.53271
531	89.51643
532	89.50586
533	89.47459
534	89.48823
535	89.51996
536	89.54393
537	89.5512
538	89.58361
539	89.55512
540	89.54861
541	89.54784
542	89.53526
543	89.54551
544	89.56402
545	89.56048
546	89.55946
547	89.57301
548	89.5654
549	89.56365
550	89.56524
551	89.57412
552	89.58507
553	89.58947
554	89.61443
555	89.63652
556	89.61501
557	89.608
558	89.62657
559	89.60535
560	89.60867
561	89.61499
562	89.61675
563	89.59753
