765	81.75232
766	81.73901
767	81.75756
768	81.75002
769	81.75851
770	81.73009
771	81.71992
772	81.69217
773	81.6974
774	81.70544
775	81.69307
776	81.69162
777	81.69944
778	81.69681
779	81.64777
780	81.64573
781	81.63055
782	81.59989
783	81.59693
784	81.6318
785	81.62376
786	81.59053
787	81.63538
788	81.61949
789	81.57909
790	81.59871
791	81.59624
792	81.54144
793	81.48664
794	81.51434
795	81.48214
796	81.48704
797	81.4862
798	81.52898
799	81.50824
800	81.52501
801	81.53326
802	81.5263
803	81.50023
804	81.52878
805	81.49644
806	81.49914
807	81.51266
808	81.53526
809	81.48698
810	81.48486
811	81.48347
812	81.45064
813	81.42078
814	81.41007
815	81.38333
816	81.35104
817	81.37366
818	81.3416
819	81.38654
820	81.42554
821	81.37543
822	81.39616
823	81.42484
824	81.38604
825	81.38695
826	81.44015
827	81.39298
828	81.39787
829	81.40491
830	81.39162
831	81.38415
832	81.42653
833	81.43936
834	81.42953
835	81.43495
836	81.43325
837	81.39957
838	81.4047
839	81.42099
840	81.38821
841	81.40207
842	81.41702
843	81.40985
844	81.41971
845	81.4567
846	81.45879
847	81.46818
848	81.50585
849	81.48174
850	81.50896
851	81.49712
852	81.53089
853	81.47375
854	81.45948
855	81.39549
856	81.39011
857	81.41176
858	81.47417
859	81.49473
860	81.49287
861	81.55801
862	81.52959
863	81.49187
864	81.52798
865	81.63781
866	81.49265
867	81.38666
868	81.38758
869	81.37251
870	81.15836
871	81.40145
872	81.56129
873	81.52381
874	81.49688
875	81.69674
876	81.54578
877	81.44207
878	81.4866
879	81.38985
880	81.34438
881	81.39342
882	81.29855
883	81.31426
884	81.38405
885	81.46087
886	81.45636
887	81.61411
888	81.67096
889	81.69722
890	81.76379
891	81.88404
892	81.945
893	81.88549
894	82.11897
895	81.67696
896	81.35252
897	81.37215
898	81.35911
899	81.07849
900	81.39935
901	81.78737
902	81.60714
903	81.59916
904	81.82168
905	81.78612
906	81.59258
907	81.79752
908	81.75954
909	81.6478
910	81.77096
911	81.73683
912	81.67631
913	81.82246
914	81.78391
915	81.74126
916	81.89709
917	81.79995
918	81.7324
919	81.87186
920	81.78398
921	81.7383
922	81.86943
923	81.8377
924	81.77063
925	81.90678
926	81.86464
927	81.85966
928	81.93985
929	81.85445
930	81.84721
931	81.9184
932	81.83361
933	81.84029
934	81.96281
935	81.88086
936	81.86706
937	81.93383
938	81.87195
939	81.87467
940	81.90626
941	81.89772
942	81.93504
943	81.99526
944	81.93289
945	82.00245
946	82.03241
947	81.95165
948	81.98126
949	82.03748
950	81.95923
951	81.97639
952	82.01431
953	82.04171
954	81.99304
955	82.03327
956	82.03606
957	82.02538
958	81.96675
959	82.05742
960	82.04991
961	82.0314
962	82.12285
963	82.11504
964	82.08908
965	82.13651
966	82.11824
967	82.07288
968	82.12222
969	82.09595
970	82.10355
971	82.14324
972	82.10986
973	82.12881
974	82.18886
975	82.15458
976	82.17175
977	82.22897
978	82.18431
979	82.16605
980	82.21883
981	82.1796
982	82.18822
983	82.24184
984	82.22917
985	82.23685
986	82.27817
987	82.25913
988	82.26449
989	82.30903
990	82.24084
991	82.26445
992	82.28761
993	82.25928
994	82.25983
995	82.34087
996	82.31227
997	82.33252
998	82.36178
999	82.3499
1000	82.34738
1001	82.37173
1002	82.33927
1003	82.35111
1004	82.37072
1005	82.34232
1006	82.36941
1007	82.41733
1008	82.39706
1009	82.40082
1010	82.44083
1011	82.40579
1012	82.41366
1013	82.44551
1014	82.43928
1015	82.43847
1016	82.46677
1017	82.43257
1018	82.44415
1019	82.46466
1020	82.44855
1021	82.46734
1022	82.50183
1023	82.47264
1024	82.49337
1025	82.5216
1026	82.49223
1027	82.5092
1028	82.55028
1029	82.52267
1030	82.54536
1031	82.57715
1032	82.56382
1033	82.57565
1034	82.59782
1035	82.58102
1036	82.60156
1037	82.60334
1038	82.59679
1039	82.62912
1040	82.64012
1041	82.62045
1042	82.65501
1043	82.65225
1044	82.62851
1045	82.66076
1046	82.66631
1047	82.64793
1048	82.68217
1049	82.69143
1050	82.6773
1051	82.7007
1052	82.70306
1053	82.69573
1054	82.71335
1055	82.69121
1056	82.7003
1057	82.74021
1058	82.72173
1059	82.72656
1060	82.76769
1061	82.7551
1062	82.74738
1063	82.78861
1064	82.7689
1065	82.76663
1066	82.79775
1067	82.77962
1068	82.78343
1069	82.81708
1070	82.80794
1071	82.80783
1072	82.83263
1073	82.82148
1074	82.83889
1075	82.87137
1076	82.85951
1077	82.89216
1078	82.9108
1079	82.88008
1080	82.89848
1081	82.92436
1082	82.90532
1083	82.92893
1084	82.9645
1085	82.94913
1086	82.95895
1087	82.96725
1088	82.94662
1089	82.95644
1090	82.95714
1091	82.95036
1092	82.96227
1093	82.96861
1094	82.95657
1095	82.98749
1096	82.99821
1097	82.98686
1098	83.02039
1099	83.03625
1100	83.02385
1101	83.04424
1102	83.05991
1103	83.05151
1104	83.06093
1105	83.0634
1106	83.05145
1107	83.08053
1108	83.0723
1109	83.07408
1110	83.1133
1111	83.11569
1112	83.09813
1113	83.13054
1114	83.1247
1115	83.09655
1116	83.11961
1117	83.12905
1118	83.12074
1119	83.14794
1120	83.16354
1121	83.16907
1122	83.18783
1123	83.18633
1124	83.18718
1125	83.20786
1126	83.1936
1127	83.17668
1128	83.20488
1129	83.21053
1130	83.19901
1131	83.23976
1132	83.25555
1133	83.2516
1134	83.26319
1135	83.27211
1136	83.25551
1137	83.28423
1138	83.2792
1139	83.28564
1140	83.31472
1141	83.31499
1142	83.30376
1143	83.34782
1144	83.3387
1145	83.32349
1146	83.36237
1147	83.36156
1148	83.33012
1149	83.35702
1150	83.35624
1151	83.34189
1152	83.36676
1153	83.37963
1154	83.37624
1155	83.40133
1156	83.39357
1157	83.39712
1158	83.42425
1159	83.42923
1160	83.43262
1161	83.4745
1162	83.47157
1163	83.46556
1164	83.49258
1165	83.49145
1166	83.48889
1167	83.50821
1168	83.50881
1169	83.505
1170	83.53248
1171	83.52657
1172	83.54121
1173	83.57112
1174	83.56578
1175	83.57018
1176	83.60227
1177	83.59043
1178	83.59299
1179	83.62614
1180	83.61447
1181	83.61134
1182	83.64491
1183	83.64297
1184	83.64445
1185	83.67924
1186	83.68404
1187	83.67706
1188	83.68954
1189	83.67697
1190	83.69023
1191	83.7024
1192	83.70239
1193	83.71774
1194	83.74977
1195	83.72614
1196	83.74098
1197	83.7577
1198	83.75107
1199	83.76249
1200	83.79062
1201	83.77728
1202	83.79852
1203	83.81093
1204	83.79758
1205	83.82104
1206	83.83686
1207	83.82881
1208	83.84951
1209	83.86035
1210	83.84067
1211	83.86407
1212	83.86938
1213	83.84753
1214	83.87559
1215	83.89133
1216	83.8755
1217	83.90079
1218	83.92834
1219	83.92496
1220	83.94147
1221	83.95316
1222	83.94772
1223	83.96867
1224	83.97344
1225	83.97218
1226	84.00671
1227	83.99612
1228	83.98311
1229	83.99824
1230	83.99559
1231	83.9721
1232	84.02348
1233	84.03424
1234	84.03394
1235	84.06403
1236	84.08881
1237	84.0788
1238	84.09651
1239	84.10268
1240	84.1104
1241	84.12678
1242	84.12109
1243	84.12819
1244	84.15615
1245	84.14191
1246	84.14073
1247	84.17928
1248	84.18401
1249	84.18158
1250	84.21505
1251	84.21355
1252	84.20272
1253	84.21417
1254	84.20811
1255	84.20194
1256	84.22119
1257	84.21609
1258	84.23632
1259	84.26787
1260	84.27206
1261	84.29488
1262	84.32868
1263	84.3049
1264	84.31087
1265	84.33398
1266	84.31786
1267	84.31693
1268	84.35381
1269	84.36157
1270	84.37717
1271	84.40424
1272	84.40248
1273	84.41709
1274	84.42426
1275	84.4113
1276	84.43382
1277	84.46053
1278	84.44278
1279	84.46733
1280	84.47666
1281	84.45349
1282	84.47302
1283	84.49241
1284	84.47681
1285	84.50178
1286	84.52785
1287	84.50916
1288	84.5356
1289	84.54791
1290	84.54429
1291	84.56274
1292	84.57235
1293	84.551
1294	84.57153
1295	84.57137
1296	84.55127
1297	84.58355
1298	84.59801
1299	84.57683
1300	84.60104
1301	84.61426
1302	84.60036
1303	84.62693
1304	84.65659
1305	84.65193
1306	84.67352
1307	84.68111
1308	84.67188
1309	84.6892
1310	84.69812
1311	84.69788
1312	84.72891
1313	84.74442
1314	84.74014
1315	84.77581
1316	84.78934
1317	84.77264
1318	84.79526
1319	84.76521
1320	84.72886
1321	84.72626
1322	84.70057
1323	84.68034
1324	84.71282
1325	84.72231
1326	84.7254
1327	84.77625
1328	84.77051
1329	84.78479
1330	84.80624
1331	84.80083
1332	84.80515
1333	84.82746
1334	84.80466
1335	84.81431
1336	84.83411
1337	84.81531
1338	84.8364
1339	84.88866
1340	84.88277
1341	84.90613
1342	84.93678
1343	84.92288
1344	84.92634
1345	84.94032
1346	84.9259
1347	84.93444
1348	84.94438
1349	84.92722
1350	84.9486
1351	84.96173
1352	84.95383
1353	84.99844
1354	85.02453
1355	85.01106
1356	85.03469
1357	85.05122
1358	85.01062
1359	85.01736
1360	85.03779
1361	85.01798
1362	85.04301
1363	85.07545
1364	85.06298
1365	85.09302
1366	85.09784
1367	85.08221
1368	85.09701
1369	85.12039
1370	85.07792
1371	85.11916
1372	85.12727
1373	85.10872
1374	85.1266
1375	85.15545
1376	85.12638
1377	85.16155
1378	85.17477
1379	85.16605
1380	85.18747
1381	85.20274
1382	85.17896
1383	85.20633
1384	85.19872
1385	85.18105
1386	85.21751
1387	85.21711
1388	85.18444
1389	85.21983
1390	85.22717
1391	85.18189
1392	85.18976
1393	85.19422
1394	85.15999
1395	85.16491
1396	85.17026
1397	85.13409
1398	85.15364
1399	85.13158
1400	85.10435
1401	85.13964
1402	85.15396
1403	85.12093
1404	85.15984
1405	85.16869
1406	85.1219
1407	85.1609
1408	85.17677
1409	85.1731
1410	85.19717
1411	85.22259
1412	85.19678
1413	85.22359
1414	85.21941
1415	85.20735
1416	85.23514
1417	85.24879
1418	85.2326
1419	85.27522
1420	85.30347
1421	85.28438
1422	85.32276
1423	85.33127
1424	85.30087
1425	85.32072
1426	85.34103
1427	85.32477
1428	85.37444
1429	85.40389
1430	85.39171
1431	85.42258
1432	85.42897
1433	85.41574
1434	85.46432
1435	85.49596
1436	85.50127
1437	85.56969
1438	85.59473
1439	85.56973
1440	85.60499
1441	85.62115
1442	85.59523
1443	85.61871
1444	85.64531
1445	85.63387
1446	85.65828
1447	85.66867
1448	85.67068
1449	85.70648
1450	85.70792
1451	85.70599
1452	85.76173
1453	85.76997
1454	85.75743
1455	85.80717
1456	85.8197
1457	85.78833
1458	85.83199
1459	85.84092
1460	85.84229
1461	85.88896
1462	85.91476
1463	85.91537
1464	85.96937
1465	85.96764
1466	85.95408
1467	86.01109
1468	86.00909
1469	86.01135
1470	86.07442
1471	86.08748
1472	86.05784
1473	86.11393
1474	86.10262
1475	86.07932
1476	86.12305
1477	86.14543
1478	86.12177
1479	86.16111
1480	86.1599
1481	86.15601
1482	86.19839
1483	86.19316
1484	86.18914
1485	86.26038
1486	86.25102
1487	86.23517
1488	86.30937
1489	86.31692
1490	86.28741
1491	86.34834
1492	86.36218
1493	86.34329
1494	86.38622
1495	86.38674
1496	86.37041
1497	86.41678
1498	86.40405
1499	86.36975
1500	86.36742

